time_ref,"account","code","country_code","product_type",value,"status"
202306,"Exports","08","NC","Goods",1245837.0,"F"
202306,"Exports","08","NL","Goods",21995165.0,"F"
202306,"Exports","08","NO","Goods",1636893.0,"F"
202306,"Exports","08","NP","Goods",39422.0,"F"
202306,"Exports","08","NR","Goods",2488.0,"F"
202306,"Exports","08","NU","Goods",19849.0,"F"
202306,"Exports","08","OM","Goods",986551.0,"F"
202306,"Exports","08","PA","Goods",43748.0,"F"
202306,"Exports","08","PF","Goods",1211264.0,"F"
202306,"Exports","08","PG","Goods",411717.0,"F"
202306,"Exports","08","PH","Goods",3557544.0,"F"
202306,"Exports","08","PT","Goods",186076.0,"F"
202306,"Exports","08","QA","Goods",1079170.0,"F"
202306,"Exports","08","RE","Goods",904096.0,"F"
202306,"Exports","08","RU","Goods",4588418.0,"F"
202306,"Exports","08","SA","Goods",3910381.0,"F"
202306,"Exports","08","SB","Goods",119950.0,"F"
202306,"Exports","08","SC","Goods",85387.0,"F"
202306,"Exports","08","SE","Goods",1300395.0,"F"
202306,"Exports","08","SG","Goods",21317691.0,"F"
202306,"Exports","08","SI","Goods",238480.0,"F"
202306,"Exports","08","SV","Goods",142570.0,"F"
202306,"Exports","08","TH","Goods",37577637.0,"F"
202306,"Exports","08","TL","Goods",62699.0,"F"
202306,"Exports","08","TO","Goods",459911.0,"F"
202306,"Exports","08","TOT","Goods",1977850052.0,"F"
202306,"Exports","08","TT","Goods",558013.0,"F"
202306,"Exports","08","TV","Goods",13427.0,"F"
202306,"Exports","08","TW","Goods",131635783.0,"F"
202306,"Exports","08","US","Goods",164027739.0,"F"
202306,"Exports","08","VN","Goods",96610805.0,"F"
202306,"Exports","08","VU","Goods",335826.0,"F"
202306,"Exports","08","WF","Goods",101530.0,"F"
202306,"Exports","08","WS","Goods",299614.0,"F"
202306,"Exports","08","ZA","Goods",1225436.0,"F"
202306,"Exports","08","ZE","Goods",303345505.0,"F"
202306,"Exports","0801","AU","Goods",2029.0,"F"
202306,"Exports","0801","CK","Goods",7394.0,"F"
202306,"Exports","0801","FJ","Goods",25827.0,"F"
202306,"Exports","0801","MP","Goods",587.0,"F"
202306,"Exports","0801","NC","Goods",569.0,"F"
202306,"Exports","0801","NU","Goods",1282.0,"F"
202306,"Exports","0801","PF","Goods",3752.0,"F"
202306,"Exports","0801","PG","Goods",652.0,"F"
202306,"Exports","0801","SB","Goods",9085.0,"F"
202306,"Exports","0801","SG","Goods",16126.0,"F"
202306,"Exports","0801","TO","Goods",2542.0,"F"
202306,"Exports","0801","VU","Goods",4647.0,"F"
202306,"Exports","0801","WS","Goods",17355.0,"F"
202306,"Exports","0802","CK","Goods",8181.0,"F"
202306,"Exports","0802","FJ","Goods",42653.0,"F"
202306,"Exports","0802","MP","Goods",553.0,"F"
202306,"Exports","0802","NC","Goods",3631.0,"F"
202306,"Exports","0802","NR","Goods",600.0,"F"
202306,"Exports","0802","NU","Goods",225.0,"F"
202306,"Exports","0802","PF","Goods",15451.0,"F"
202306,"Exports","0802","SB","Goods",540.0,"F"
202306,"Exports","0802","SG","Goods",15525.0,"F"
202306,"Exports","0802","TO","Goods",470.0,"F"
202306,"Exports","0802","VU","Goods",9545.0,"F"
202306,"Exports","0802","WS","Goods",3858.0,"F"
202306,"Exports","0803","AU","Goods",1129.0,"F"
202306,"Exports","0803","FJ","Goods",730.0,"F"
202306,"Exports","0803","PF","Goods",838.0,"F"
202306,"Exports","0803","SG","Goods",3114.0,"F"
202306,"Exports","0803","VU","Goods",696.0,"F"
202306,"Exports","0803","WS","Goods",37.0,"F"
202306,"Exports","0804","AU","Goods",31392.0,"F"
202306,"Exports","0804","CK","Goods",5449.0,"F"
202306,"Exports","0804","FJ","Goods",18386.0,"F"
202306,"Exports","0804","HK","Goods",9774.0,"F"
202306,"Exports","0804","NC","Goods",6154.0,"F"
202306,"Exports","0804","NL","Goods",745.0,"F"
202306,"Exports","0804","NU","Goods",605.0,"F"
202306,"Exports","0804","PF","Goods",13306.0,"F"
202306,"Exports","0804","SB","Goods",79.0,"F"
202306,"Exports","0804","SE","Goods",1638.0,"F"
202306,"Exports","0804","SG","Goods",93.0,"F"
202306,"Exports","0804","TH","Goods",7233.0,"F"
202306,"Exports","0804","TO","Goods",21058.0,"F"
202306,"Exports","0804","TW","Goods",46724.0,"F"
202306,"Exports","0804","US","Goods",7001.0,"F"
202306,"Exports","0804","VU","Goods",1312.0,"F"
202306,"Exports","0804","WF","Goods",392.0,"F"
202306,"Exports","0804","WS","Goods",839.0,"F"
202306,"Exports","0805","AU","Goods",14578.0,"F"
202306,"Exports","0805","CK","Goods",39076.0,"F"
202306,"Exports","0805","CN","Goods",337821.0,"F"
202306,"Exports","0805","FJ","Goods",18831.0,"F"
202306,"Exports","0805","GB","Goods",9379.0,"F"
202306,"Exports","0805","HK","Goods",332.0,"F"
202306,"Exports","0805","JP","Goods",1668189.0,"F"
202306,"Exports","0805","KI","Goods",116308.0,"F"
202306,"Exports","0805","KR","Goods",1880.0,"F"
202306,"Exports","0805","NC","Goods",29960.0,"F"
202306,"Exports","0805","NL","Goods",4693.0,"F"
202306,"Exports","0805","NU","Goods",5165.0,"F"
202306,"Exports","0805","PF","Goods",38748.0,"F"
202306,"Exports","0805","PG","Goods",8095.0,"F"
202306,"Exports","0805","RU","Goods",39508.0,"F"
202306,"Exports","0805","SB","Goods",2297.0,"F"
202306,"Exports","0805","SG","Goods",86432.0,"F"
202306,"Exports","0805","TO","Goods",64875.0,"F"
202306,"Exports","0805","TV","Goods",5721.0,"F"
202306,"Exports","0805","US","Goods",1735797.0,"F"
202306,"Exports","0805","VU","Goods",33102.0,"F"
202306,"Exports","0805","WF","Goods",31670.0,"F"
202306,"Exports","0805","WS","Goods",36382.0,"F"
202306,"Exports","0806","AS","Goods",297.0,"F"
202306,"Exports","0806","AU","Goods",1746.0,"F"
202306,"Exports","0806","CK","Goods",36992.0,"F"
202306,"Exports","0806","CN","Goods",14688.0,"F"
202306,"Exports","0806","FJ","Goods",31483.0,"F"
202306,"Exports","0806","FR","Goods",20250.0,"F"
202306,"Exports","0806","HK","Goods",14161.0,"F"
202306,"Exports","0806","JP","Goods",38010.0,"F"
202306,"Exports","0806","KI","Goods",5693.0,"F"
202306,"Exports","0806","MY","Goods",127.0,"F"
202306,"Exports","0806","NC","Goods",4587.0,"F"
202306,"Exports","0806","NU","Goods",2538.0,"F"
202306,"Exports","0806","PF","Goods",48761.0,"F"
202306,"Exports","0806","PG","Goods",16981.0,"F"
202306,"Exports","0806","SB","Goods",4176.0,"F"
202306,"Exports","0806","SG","Goods",768.0,"F"
202306,"Exports","0806","TO","Goods",45459.0,"F"
202306,"Exports","0806","TV","Goods",412.0,"F"
202306,"Exports","0806","US","Goods",40800.0,"F"
202306,"Exports","0806","VU","Goods",18797.0,"F"
202306,"Exports","0806","WF","Goods",23212.0,"F"
202306,"Exports","0806","WS","Goods",37099.0,"F"
202306,"Exports","0807","CK","Goods",507.0,"F"
202306,"Exports","0807","FJ","Goods",3634.0,"F"
202306,"Exports","0807","NC","Goods",168.0,"F"
202306,"Exports","0807","PF","Goods",54780.0,"F"
202306,"Exports","0807","TO","Goods",915.0,"F"
202306,"Exports","0807","US","Goods",394134.0,"F"
202306,"Exports","0807","WS","Goods",1236.0,"F"
202306,"Exports","0808","AE","Goods",15450977.0,"F"
202306,"Exports","0808","BB","Goods",275700.0,"F"
202306,"Exports","0808","BD","Goods",802299.0,"F"
202306,"Exports","0808","BH","Goods",240369.0,"F"
202306,"Exports","0808","CA","Goods",12235324.0,"F"
202306,"Exports","0808","CK","Goods",63112.0,"F"
202306,"Exports","0808","CN","Goods",86461926.0,"F"
202306,"Exports","0808","DE","Goods",12076308.0,"F"
202306,"Exports","0808","DK","Goods",56714.0,"F"
202306,"Exports","0808","ES","Goods",1121133.0,"F"
202306,"Exports","0808","FJ","Goods",861828.0,"F"
202306,"Exports","0808","FR","Goods",623459.0,"F"
202306,"Exports","0808","GB","Goods",20413625.0,"F"
202306,"Exports","0808","GU","Goods",36893.0,"F"
202306,"Exports","0808","HK","Goods",22443232.0,"F"
202306,"Exports","0808","ID","Goods",6663127.0,"F"
202306,"Exports","0808","IE","Goods",1306617.0,"F"
202306,"Exports","0808","IN","Goods",20246113.0,"F"
202306,"Exports","0808","IT","Goods",98829.0,"F"
202306,"Exports","0808","JP","Goods",13151725.0,"F"
202306,"Exports","0808","KH","Goods",2320943.0,"F"
202306,"Exports","0808","KI","Goods",142676.0,"F"
202306,"Exports","0808","KW","Goods",608824.0,"F"
202306,"Exports","0808","LK","Goods",321657.0,"F"
202306,"Exports","0808","MN","Goods",188325.0,"F"
202306,"Exports","0808","MT","Goods",83075.0,"F"
202306,"Exports","0808","MV","Goods",67254.0,"F"
202306,"Exports","0808","MX","Goods",68865.0,"F"
202306,"Exports","0808","MY","Goods",6350255.0,"F"
202306,"Exports","0808","NC","Goods",810616.0,"F"
202306,"Exports","0808","NL","Goods",21801375.0,"F"
202306,"Exports","0808","NO","Goods",1636893.0,"F"
202306,"Exports","0808","NP","Goods",39422.0,"F"
202306,"Exports","0808","NU","Goods",4681.0,"F"
202306,"Exports","0808","OM","Goods",986551.0,"F"
202306,"Exports","0808","PF","Goods",549996.0,"F"
202306,"Exports","0808","PG","Goods",364836.0,"F"
202306,"Exports","0808","PH","Goods",1552807.0,"F"
202306,"Exports","0808","PT","Goods",186076.0,"F"
202306,"Exports","0808","QA","Goods",1079170.0,"F"
202306,"Exports","0808","RE","Goods",36679.0,"F"
202306,"Exports","0808","RU","Goods",4548910.0,"F"
202306,"Exports","0808","SA","Goods",663204.0,"F"
202306,"Exports","0808","SB","Goods",103040.0,"F"
202306,"Exports","0808","SC","Goods",85387.0,"F"
202306,"Exports","0808","SE","Goods",1294489.0,"F"
202306,"Exports","0808","SG","Goods",8259305.0,"F"
202306,"Exports","0808","TH","Goods",31724974.0,"F"
202306,"Exports","0808","TL","Goods",62699.0,"F"
202306,"Exports","0808","TO","Goods",225711.0,"F"
202306,"Exports","0808","TT","Goods",558013.0,"F"
202306,"Exports","0808","TV","Goods",7066.0,"F"
202306,"Exports","0808","TW","Goods",57474846.0,"F"
202306,"Exports","0808","US","Goods",56831430.0,"F"
202306,"Exports","0808","VN","Goods",78140814.0,"F"
202306,"Exports","0808","VU","Goods",227577.0,"F"
202306,"Exports","0808","WF","Goods",33631.0,"F"
202306,"Exports","0808","WS","Goods",166021.0,"F"
202306,"Exports","0808","ZE","Goods",1704451.0,"F"
202306,"Exports","0809","PF","Goods",930.0,"F"
202306,"Exports","0809","TO","Goods",2290.0,"F"
202306,"Exports","0810","AE","Goods",2935612.0,"F"
202306,"Exports","0810","AU","Goods",41537023.0,"F"
202306,"Exports","0810","BH","Goods",382009.0,"F"
202306,"Exports","0810","BR","Goods",6247689.0,"F"
202306,"Exports","0810","CA","Goods",19292605.0,"F"
202306,"Exports","0810","CK","Goods",10676.0,"F"
202306,"Exports","0810","CN","Goods",412896660.0,"F"
202306,"Exports","0810","CR","Goods",420141.0,"F"
202306,"Exports","0810","ES","Goods",874328.0,"F"
202306,"Exports","0810","FJ","Goods",55324.0,"F"
202306,"Exports","0810","GR","Goods",217418.0,"F"
202306,"Exports","0810","GT","Goods",257238.0,"F"
202306,"Exports","0810","HK","Goods",21522121.0,"F"
202306,"Exports","0810","ID","Goods",8228843.0,"F"
202306,"Exports","0810","IL","Goods",3090693.0,"F"
202306,"Exports","0810","IN","Goods",4365335.0,"F"
202306,"Exports","0810","IT","Goods",52850.0,"F"
202306,"Exports","0810","JP","Goods",289399608.0,"F"
202306,"Exports","0810","KI","Goods",8064.0,"F"
202306,"Exports","0810","KR","Goods",114523328.0,"F"
202306,"Exports","0810","KW","Goods",685892.0,"F"
202306,"Exports","0810","MU","Goods",538863.0,"F"
202306,"Exports","0810","MX","Goods",3721112.0,"F"
202306,"Exports","0810","MY","Goods",7240772.0,"F"
202306,"Exports","0810","NC","Goods",387913.0,"F"
202306,"Exports","0810","NL","Goods",182647.0,"F"
202306,"Exports","0810","NU","Goods",612.0,"F"
202306,"Exports","0810","PA","Goods",43748.0,"F"
202306,"Exports","0810","PF","Goods",474513.0,"F"
202306,"Exports","0810","PG","Goods",1542.0,"F"
202306,"Exports","0810","PH","Goods",2004737.0,"F"
202306,"Exports","0810","RE","Goods",867417.0,"F"
202306,"Exports","0810","SA","Goods",3247177.0,"F"
202306,"Exports","0810","SG","Goods",12823955.0,"F"
202306,"Exports","0810","SI","Goods",238480.0,"F"
202306,"Exports","0810","SV","Goods",142570.0,"F"
202306,"Exports","0810","TH","Goods",5631692.0,"F"
202306,"Exports","0810","TO","Goods",47774.0,"F"
202306,"Exports","0810","TV","Goods",228.0,"F"
202306,"Exports","0810","TW","Goods",73992532.0,"F"
202306,"Exports","0810","US","Goods",103919455.0,"F"
202306,"Exports","0810","VN","Goods",18459216.0,"F"
202306,"Exports","0810","VU","Goods",17397.0,"F"
202306,"Exports","0810","WF","Goods",11113.0,"F"
202306,"Exports","0810","WS","Goods",5520.0,"F"
202306,"Exports","0810","ZA","Goods",1225436.0,"F"
202306,"Exports","0810","ZE","Goods",301641054.0,"F"
202306,"Exports","0811","AE","Goods",33585.0,"F"
202306,"Exports","0811","AU","Goods",659212.0,"F"
202306,"Exports","0811","CK","Goods",34242.0,"F"
202306,"Exports","0811","CN","Goods",5936629.0,"F"
202306,"Exports","0811","DE","Goods",30282.0,"F"
202306,"Exports","0811","DK","Goods",489401.0,"F"
202306,"Exports","0811","FJ","Goods",50349.0,"F"
202306,"Exports","0811","HK","Goods",34055.0,"F"
202306,"Exports","0811","ID","Goods",74421.0,"F"
202306,"Exports","0811","JP","Goods",2365361.0,"F"
202306,"Exports","0811","KI","Goods",4916.0,"F"
202306,"Exports","0811","KR","Goods",305570.0,"F"
202306,"Exports","0811","MH","Goods",988.0,"F"
202306,"Exports","0811","MU","Goods",88422.0,"F"
202306,"Exports","0811","MY","Goods",70954.0,"F"
202306,"Exports","0811","NC","Goods",260.0,"F"
202306,"Exports","0811","NU","Goods",4428.0,"F"
202306,"Exports","0811","PF","Goods",900.0,"F"
202306,"Exports","0811","PG","Goods",15381.0,"F"
202306,"Exports","0811","SB","Goods",590.0,"F"
202306,"Exports","0811","SG","Goods",96380.0,"F"
202306,"Exports","0811","TH","Goods",213738.0,"F"
202306,"Exports","0811","TO","Goods",42863.0,"F"
202306,"Exports","0811","TW","Goods",112902.0,"F"
202306,"Exports","0811","US","Goods",35191.0,"F"
202306,"Exports","0811","VN","Goods",10775.0,"F"
202306,"Exports","0811","VU","Goods",20839.0,"F"
202306,"Exports","0811","WF","Goods",1512.0,"F"
202306,"Exports","0811","WS","Goods",24574.0,"F"
202306,"Exports","0812","AU","Goods",31700.0,"F"
202306,"Exports","0812","FJ","Goods",9842.0,"F"
202306,"Exports","0812","NC","Goods",260.0,"F"
202306,"Exports","0813","AU","Goods",430160.0,"F"
202306,"Exports","0813","CA","Goods",24457.0,"F"
202306,"Exports","0813","CK","Goods",24396.0,"F"
202306,"Exports","0813","FJ","Goods",14278.0,"F"
202306,"Exports","0813","GB","Goods",36572.0,"F"
202306,"Exports","0813","HK","Goods",867.0,"F"
202306,"Exports","0813","JP","Goods",3923.0,"F"
202306,"Exports","0813","KI","Goods",560.0,"F"
202306,"Exports","0813","MH","Goods",242.0,"F"
202306,"Exports","0813","MO","Goods",837.0,"F"
202306,"Exports","0813","MY","Goods",2707.0,"F"
202306,"Exports","0813","NC","Goods",1719.0,"F"
202306,"Exports","0813","NL","Goods",5705.0,"F"
202306,"Exports","0813","NR","Goods",1888.0,"F"
202306,"Exports","0813","NU","Goods",313.0,"F"
202306,"Exports","0813","PF","Goods",9289.0,"F"
202306,"Exports","0813","PG","Goods",4230.0,"F"
202306,"Exports","0813","SB","Goods",143.0,"F"
202306,"Exports","0813","SE","Goods",4268.0,"F"
202306,"Exports","0813","SG","Goods",15993.0,"F"
202306,"Exports","0813","TO","Goods",5954.0,"F"
202306,"Exports","0813","TW","Goods",8779.0,"F"
202306,"Exports","0813","US","Goods",1063931.0,"F"
202306,"Exports","0813","VU","Goods",1914.0,"F"
202306,"Exports","0813","WS","Goods",6397.0,"F"
202306,"Exports","0814","CA","Goods",313.0,"F"
202306,"Exports","0814","CK","Goods",340.0,"F"
202306,"Exports","0814","WS","Goods",296.0,"F"
202306,"Exports","09","AS","Goods",165.0,"F"
202306,"Exports","09","AT","Goods",2.0,"F"
202306,"Exports","09","AU","Goods",1343489.0,"F"
202306,"Exports","09","BE","Goods",17717.0,"F"
202306,"Exports","09","CA","Goods",3108.0,"F"
202306,"Exports","09","CK","Goods",183521.0,"F"
202306,"Exports","09","CN","Goods",106232.0,"F"
202306,"Exports","09","DE","Goods",11049.0,"F"
202306,"Exports","09","ES","Goods",49157.0,"F"
202306,"Exports","09","FJ","Goods",310694.0,"F"
202306,"Exports","09","GB","Goods",37049.0,"F"
202306,"Exports","09","GR","Goods",14733.0,"F"
202306,"Exports","09","HK","Goods",111477.0,"F"
202306,"Exports","09","JP","Goods",6770.0,"F"
202306,"Exports","09","KI","Goods",27294.0,"F"
202306,"Exports","09","MH","Goods",240.0,"F"
202306,"Exports","09","MO","Goods",2087.0,"F"
202306,"Exports","09","MP","Goods",437.0,"F"
202306,"Exports","09","MY","Goods",391.0,"F"
202306,"Exports","09","NC","Goods",47012.0,"F"
202306,"Exports","09","NL","Goods",372.0,"F"
202306,"Exports","09","NR","Goods",14267.0,"F"
202306,"Exports","09","NU","Goods",11762.0,"F"
202306,"Exports","09","PF","Goods",95871.0,"F"
202306,"Exports","09","PG","Goods",825.0,"F"
202306,"Exports","09","PL","Goods",15000.0,"F"
202306,"Exports","09","SA","Goods",4812.0,"F"
202306,"Exports","09","SB","Goods",21080.0,"F"
202306,"Exports","09","SG","Goods",17588.0,"F"
202306,"Exports","09","TO","Goods",19248.0,"F"
202306,"Exports","09","TOT","Goods",3013199.0,"F"
202306,"Exports","09","TW","Goods",1596.0,"F"
202306,"Exports","09","US","Goods",427715.0,"F"
202306,"Exports","09","VU","Goods",9986.0,"F"
202306,"Exports","09","WF","Goods",287.0,"F"
202306,"Exports","09","WS","Goods",100166.0,"F"
202306,"Exports","0901","AU","Goods",1080800.0,"F"
202306,"Exports","0901","CA","Goods",3108.0,"F"
202306,"Exports","0901","CK","Goods",98925.0,"F"
202306,"Exports","0901","CN","Goods",37859.0,"F"
202306,"Exports","0901","FJ","Goods",223107.0,"F"
202306,"Exports","0901","HK","Goods",101590.0,"F"
202306,"Exports","0901","MO","Goods",1511.0,"F"
202306,"Exports","0901","MP","Goods",437.0,"F"
202306,"Exports","0901","NR","Goods",8015.0,"F"
202306,"Exports","0901","NU","Goods",6700.0,"F"
202306,"Exports","0901","PF","Goods",90911.0,"F"
202306,"Exports","0901","SB","Goods",3416.0,"F"
202306,"Exports","0901","SG","Goods",13691.0,"F"
202306,"Exports","0901","TW","Goods",842.0,"F"
202306,"Exports","0901","US","Goods",226890.0,"F"
202306,"Exports","0901","VU","Goods",2044.0,"F"
202306,"Exports","0901","WS","Goods",13015.0,"F"
202306,"Exports","0902","AU","Goods",228234.0,"F"
202306,"Exports","0902","BE","Goods",17717.0,"F"
202306,"Exports","0902","CK","Goods",23659.0,"F"
202306,"Exports","0902","CN","Goods",53273.0,"F"
202306,"Exports","0902","FJ","Goods",49970.0,"F"
202306,"Exports","0902","HK","Goods",9493.0,"F"
202306,"Exports","0902","JP","Goods",6770.0,"F"
202306,"Exports","0902","KI","Goods",245.0,"F"
202306,"Exports","0902","MO","Goods",576.0,"F"
202306,"Exports","0902","MY","Goods",391.0,"F"
202306,"Exports","0902","NC","Goods",411.0,"F"
202306,"Exports","0902","NR","Goods",4544.0,"F"
202306,"Exports","0902","NU","Goods",2333.0,"F"
202306,"Exports","0902","PF","Goods",548.0,"F"
202306,"Exports","0902","PL","Goods",15000.0,"F"
202306,"Exports","0902","SB","Goods",816.0,"F"
202306,"Exports","0902","SG","Goods",3897.0,"F"
202306,"Exports","0902","TO","Goods",275.0,"F"
202306,"Exports","0902","TW","Goods",754.0,"F"
202306,"Exports","0902","US","Goods",138.0,"F"
202306,"Exports","0902","VU","Goods",676.0,"F"
202306,"Exports","0902","WS","Goods",36234.0,"F"
202306,"Exports","0904","AU","Goods",2116.0,"F"
202306,"Exports","0904","CK","Goods",17283.0,"F"
202306,"Exports","0904","FJ","Goods",16589.0,"F"
202306,"Exports","0904","KI","Goods",3062.0,"F"
202306,"Exports","0904","MH","Goods",78.0,"F"
202306,"Exports","0904","NC","Goods",592.0,"F"
202306,"Exports","0904","NR","Goods",1053.0,"F"
202306,"Exports","0904","NU","Goods",392.0,"F"
202306,"Exports","0904","PF","Goods",56.0,"F"
202306,"Exports","0904","PG","Goods",475.0,"F"
202306,"Exports","0904","SB","Goods",6624.0,"F"
202306,"Exports","0904","TO","Goods",2383.0,"F"
202306,"Exports","0904","VU","Goods",2410.0,"F"
202306,"Exports","0904","WF","Goods",287.0,"F"
202306,"Exports","0904","WS","Goods",35122.0,"F"
202306,"Exports","0905","AU","Goods",13996.0,"F"
202306,"Exports","0905","CK","Goods",194.0,"F"
202306,"Exports","0905","ES","Goods",49157.0,"F"
202306,"Exports","0905","GB","Goods",30795.0,"F"
202306,"Exports","0905","GR","Goods",14733.0,"F"
202306,"Exports","0905","SA","Goods",4812.0,"F"
202306,"Exports","0905","US","Goods",197054.0,"F"
202306,"Exports","0905","WS","Goods",36.0,"F"
202306,"Exports","0906","AS","Goods",165.0,"F"
202306,"Exports","0906","AU","Goods",5543.0,"F"
202306,"Exports","0906","CK","Goods",1144.0,"F"
202306,"Exports","0906","CN","Goods",15100.0,"F"
202306,"Exports","0906","FJ","Goods",233.0,"F"
202306,"Exports","0906","NU","Goods",79.0,"F"
202306,"Exports","0906","PF","Goods",83.0,"F"
202306,"Exports","0906","PG","Goods",291.0,"F"
202306,"Exports","0906","SB","Goods",691.0,"F"
202306,"Exports","0906","VU","Goods",159.0,"F"
202306,"Exports","0906","WS","Goods",1054.0,"F"
202306,"Exports","0907","CK","Goods",815.0,"F"
202306,"Exports","0907","KI","Goods",633.0,"F"
202306,"Exports","0907","NC","Goods",48.0,"F"
202306,"Exports","0907","PF","Goods",110.0,"F"
202306,"Exports","0907","WS","Goods",1264.0,"F"
202306,"Exports","0908","AU","Goods",234.0,"F"
202306,"Exports","0908","CK","Goods",525.0,"F"
202306,"Exports","0908","FJ","Goods",297.0,"F"
202306,"Exports","0908","NC","Goods",402.0,"F"
202306,"Exports","0908","NR","Goods",110.0,"F"
202306,"Exports","0908","PF","Goods",168.0,"F"
202306,"Exports","0908","WS","Goods",913.0,"F"
202306,"Exports","0909","AU","Goods",5319.0,"F"
202306,"Exports","0909","CK","Goods",2843.0,"F"
202306,"Exports","0909","NC","Goods",75.0,"F"
202306,"Exports","0909","NR","Goods",185.0,"F"
202306,"Exports","0909","PF","Goods",66.0,"F"
202306,"Exports","0909","VU","Goods",696.0,"F"
202306,"Exports","0909","WS","Goods",3603.0,"F"
202306,"Exports","0910","AT","Goods",2.0,"F"
202306,"Exports","0910","AU","Goods",7247.0,"F"
202306,"Exports","0910","CK","Goods",38133.0,"F"
202306,"Exports","0910","DE","Goods",11049.0,"F"
202306,"Exports","0910","FJ","Goods",20498.0,"F"
202306,"Exports","0910","GB","Goods",6254.0,"F"
202306,"Exports","0910","HK","Goods",394.0,"F"
202306,"Exports","0910","KI","Goods",23354.0,"F"
202306,"Exports","0910","MH","Goods",162.0,"F"
202306,"Exports","0910","NC","Goods",45484.0,"F"
202306,"Exports","0910","NL","Goods",372.0,"F"
202306,"Exports","0910","NR","Goods",360.0,"F"
202306,"Exports","0910","NU","Goods",2258.0,"F"
202306,"Exports","0910","PF","Goods",3929.0,"F"
202306,"Exports","0910","PG","Goods",59.0,"F"
202306,"Exports","0910","SB","Goods",9533.0,"F"
202306,"Exports","0910","TO","Goods",16590.0,"F"
202306,"Exports","0910","US","Goods",3633.0,"F"
202306,"Exports","0910","VU","Goods",4001.0,"F"
202306,"Exports","0910","WS","Goods",8925.0,"F"
202306,"Exports","10","AU","Goods",1639189.0,"F"
202306,"Exports","10","CK","Goods",47237.0,"F"
202306,"Exports","10","CZ","Goods",2878.0,"F"
202306,"Exports","10","FJ","Goods",12275.0,"F"
202306,"Exports","10","FK","Goods",1550.0,"F"
202306,"Exports","10","FR","Goods",657963.0,"F"
202306,"Exports","10","GB","Goods",61875.0,"F"
202306,"Exports","10","JP","Goods",458374.0,"F"
202306,"Exports","10","KI","Goods",14362.0,"F"
202306,"Exports","10","KR","Goods",50201.0,"F"
202306,"Exports","10","MH","Goods",173.0,"F"
202306,"Exports","10","MP","Goods",3005.0,"F"
202306,"Exports","10","MY","Goods",447.0,"F"
202306,"Exports","10","NC","Goods",3863.0,"F"
202306,"Exports","10","NF","Goods",345.0,"F"
202306,"Exports","10","NL","Goods",2785.0,"F"
202306,"Exports","10","NR","Goods",166.0,"F"
202306,"Exports","10","NU","Goods",13441.0,"F"
202306,"Exports","10","PF","Goods",5167.0,"F"
202306,"Exports","10","PG","Goods",125.0,"F"
202306,"Exports","10","PH","Goods",43000.0,"F"
202306,"Exports","10","SB","Goods",12364.0,"F"
202306,"Exports","10","SG","Goods",33237.0,"F"
202306,"Exports","10","TH","Goods",1191.0,"F"
202306,"Exports","10","TO","Goods",3428.0,"F"
202306,"Exports","10","TOT","Goods",3478880.0,"F"
202306,"Exports","10","US","Goods",375303.0,"F"
202306,"Exports","10","VU","Goods",7793.0,"F"
202306,"Exports","10","WF","Goods",551.0,"F"
202306,"Exports","10","WS","Goods",26592.0,"F"
202306,"Exports","1001","CK","Goods",304.0,"F"
202306,"Exports","1001","GB","Goods",61875.0,"F"
202306,"Exports","1001","SG","Goods",33237.0,"F"
202306,"Exports","1001","US","Goods",253721.0,"F"
202306,"Exports","1003","CZ","Goods",2878.0,"F"
202306,"Exports","1003","JP","Goods",105120.0,"F"
202306,"Exports","1003","KI","Goods",12642.0,"F"
202306,"Exports","1003","PH","Goods",43000.0,"F"
202306,"Exports","1004","CK","Goods",2385.0,"F"
202306,"Exports","1004","FJ","Goods",5249.0,"F"
202306,"Exports","1004","FK","Goods",1550.0,"F"
202306,"Exports","1004","NU","Goods",367.0,"F"
202306,"Exports","1004","PG","Goods",29.0,"F"
202306,"Exports","1005","AU","Goods",1522268.0,"F"
202306,"Exports","1005","CK","Goods",10683.0,"F"
202306,"Exports","1005","FJ","Goods",671.0,"F"
202306,"Exports","1005","FR","Goods",657963.0,"F"
202306,"Exports","1005","KI","Goods",188.0,"F"
202306,"Exports","1005","KR","Goods",50201.0,"F"
202306,"Exports","1005","MP","Goods",2656.0,"F"
202306,"Exports","1005","NC","Goods",2146.0,"F"
202306,"Exports","1005","NL","Goods",2785.0,"F"
202306,"Exports","1005","NU","Goods",132.0,"F"
202306,"Exports","1005","PF","Goods",106.0,"F"
202306,"Exports","1005","PG","Goods",96.0,"F"
202306,"Exports","1005","SB","Goods",235.0,"F"
202306,"Exports","1005","TH","Goods",1191.0,"F"
202306,"Exports","1005","US","Goods",121582.0,"F"
202306,"Exports","1005","VU","Goods",5.0,"F"
202306,"Exports","1005","WF","Goods",551.0,"F"
202306,"Exports","1005","WS","Goods",20790.0,"F"
202306,"Exports","1006","AU","Goods",4755.0,"F"
202306,"Exports","1006","CK","Goods",25783.0,"F"
202306,"Exports","1006","KI","Goods",1532.0,"F"
202306,"Exports","1006","MH","Goods",173.0,"F"
202306,"Exports","1006","MP","Goods",349.0,"F"
202306,"Exports","1006","NC","Goods",1403.0,"F"
202306,"Exports","1006","NF","Goods",345.0,"F"
202306,"Exports","1006","NU","Goods",12942.0,"F"
